"index","id","earnings","occ","ability","age","region","female","education","exp"
"8452",8452,4127.5,33,87,47,4,1,8,38
"8453",8453,5044,49,67,32,3,0,8,23
"8454",8454,5168.5,49,49,43,3,0,5,34
"8455",8455,2274.5,15,34,45,1,1,4,39
"8456",8456,3684.5,26,34,46,4,1,5,40
"8457",8457,4877,47,69,40,4,1,10,27
"8458",8458,4228,48,20,30,1,0,2,23
"8459",8459,4547,39,72,43,1,1,12,28
"8460",8460,4615,49,28,43,4,1,4,37
"8461",8461,5241.5,50,89,30,3,1,10,17
"8462",8462,3609.5,25,56,35,1,1,9,21
"8463",8463,4059,24,99,41,2,0,14,20
"8464",8464,3509.5,18,56,46,4,1,8,36
"8465",8465,3185.5,7,63,34,4,0,10,21
"8466",8466,4134,36,33,36,2,1,3,31
"8467",8467,5711,49,96,41,3,0,17,21
"8468",8468,4461.5,30,86,37,4,1,10,22
"8469",8469,3558.5,8,90,36,2,0,16,19
"8470",8470,3369.5,5,85,49,4,1,11,34
"8471",8471,3240,17,67,46,4,0,9,30
"8472",8472,4001.5,49,31,32,2,0,4,27
"8473",8473,3440.5,34,31,38,3,0,5,32
"8474",8474,3404,14,94,35,4,1,13,17
"8475",8475,3299,4,70,40,4,0,12,24
"8476",8476,4525.5,40,44,47,3,0,6,34
"8477",8477,3866,36,60,44,4,1,7,31
"8478",8478,4100.5,33,33,48,2,1,4,42
"8479",8479,3607.5,24,73,30,4,1,12,14
"8480",8480,3822,36,63,30,4,0,10,18
"8481",8481,5355,48,69,45,1,0,12,27
"8482",8482,3593.5,18,95,33,3,0,14,12
"8483",8483,3248,21,42,43,3,1,7,34
"8484",8484,3922.5,31,25,40,4,1,4,32
"8485",8485,4633.5,29,97,47,1,0,14,30
"8486",8486,5247,47,54,47,3,1,7,36
"8487",8487,3538,21,34,38,2,0,6,28
"8488",8488,3553.5,18,66,44,4,0,8,35
"8489",8489,3525,18,70,34,3,1,8,24
"8490",8490,4381.5,26,74,46,1,1,9,31
"8491",8491,4341,27,75,33,1,0,8,19
"8492",8492,3042,13,84,40,3,0,10,23
"8493",8493,3644,20,61,41,4,0,10,26
"8494",8494,4713,39,66,31,4,1,9,21
"8495",8495,4300,46,50,31,4,1,8,17
"8496",8496,2898,11,51,45,2,0,8,34
"8497",8497,4469,26,86,39,1,1,14,20
"8498",8498,3339.5,21,59,45,4,1,10,34
"8499",8499,2698,9,34,40,1,0,4,33
"8500",8500,4696.5,38,98,40,4,1,15,20
"8501",8501,5196,39,95,43,1,1,14,24
"8502",8502,3006,17,20,43,1,0,3,35
"8503",8503,3153,13,79,32,3,1,12,16
"8504",8504,4615,45,72,35,1,0,12,21
"8505",8505,2294.5,14,24,35,1,0,2,26
"8506",8506,5498.5,48,88,44,2,0,14,25
"8507",8507,5246,40,89,47,4,1,12,31
"8508",8508,4671.5,47,74,34,2,1,11,22
"8509",8509,4427,50,30,30,4,0,3,20
"8510",8510,3506,34,34,49,2,1,5,39
"8511",8511,4904.5,41,61,47,1,1,9,31
"8512",8512,3116,11,87,47,1,0,13,33
"8513",8513,2231.5,2,48,40,4,1,5,30
"8514",8514,2816.5,25,36,34,1,1,5,23
"8515",8515,2047.5,3,60,30,1,0,9,16
"8516",8516,3635.5,18,49,45,2,0,7,35
"8517",8517,3531.5,24,74,35,2,1,8,22
"8518",8518,4241.5,30,56,40,4,1,8,30
"8519",8519,3139,19,61,32,2,0,7,22
"8520",8520,3479.5,18,41,45,4,1,5,36
"8521",8521,5139.5,49,87,36,2,0,11,19
"8522",8522,4534,24,89,47,3,0,11,33
"8523",8523,2190,12,29,37,1,1,3,28
"8524",8524,4346,26,79,45,1,0,9,29
"8525",8525,3262.5,26,27,48,4,0,2,45
"8526",8526,4652,48,55,39,2,1,6,31
"8527",8527,4048,31,31,46,3,0,3,37
"8528",8528,3031.5,3,77,48,2,1,8,34
"8529",8529,5669.5,50,78,42,3,0,9,26
"8530",8530,2896,5,44,43,2,1,5,35
"8531",8531,5982.5,52,93,40,3,1,14,25
"8532",8532,5129,47,73,45,3,1,8,32
"8533",8533,2695,15,38,38,3,0,5,31
"8534",8534,4042,38,31,46,4,0,3,36
"8535",8535,3609,25,54,30,3,0,9,19
"8536",8536,3064,17,46,31,2,0,4,22
"8537",8537,4680,30,97,35,4,1,10,19
"8538",8538,2929,8,68,40,3,0,7,31
"8539",8539,2386,4,40,46,3,1,6,34
"8540",8540,3183,7,87,36,4,0,12,20
"8541",8541,4737.5,46,83,46,1,1,11,33
"8542",8542,2243,9,43,37,3,1,7,28
"8543",8543,2531,5,71,30,2,0,11,12
"8544",8544,4332.5,39,37,34,4,0,5,27
"8545",8545,4094,21,76,44,4,0,11,28
"8546",8546,2192,5,66,33,2,1,8,23
"8547",8547,4347,30,53,44,2,0,7,34
"8548",8548,3724.5,20,62,49,2,0,10,37
"8549",8549,4094.5,31,76,41,1,1,9,31
"8550",8550,3716,19,95,34,3,0,11,19
"8551",8551,4186,38,71,38,1,0,12,25
"8552",8552,5068.5,47,95,35,4,1,15,14
"8553",8553,3199,3,81,32,3,0,8,19
"8554",8554,3515.5,26,60,46,4,1,8,32
"8555",8555,3354,19,86,33,1,0,14,17
"8556",8556,3531,31,46,43,1,0,5,31
"8557",8557,3918.5,17,97,46,1,0,11,28
"8558",8558,3958,38,46,44,2,1,6,37
"8559",8559,3070.5,11,53,42,4,1,7,32
"8560",8560,1995,1,23,31,2,1,3,25
"8561",8561,4143.5,39,40,33,2,0,5,25
"8562",8562,3329.5,21,66,41,3,0,7,30
"8563",8563,1979.5,1,29,48,2,1,5,38
"8564",8564,3391,4,86,36,1,0,8,21
"8565",8565,4157,30,92,47,4,1,12,31
"8566",8566,4049,45,31,46,4,1,4,35
"8567",8567,3689.5,13,87,34,1,1,9,19
"8568",8568,3963.5,22,85,42,1,1,15,23
"8569",8569,2939,17,34,36,4,1,5,29
"8570",8570,4704,35,81,43,3,0,11,25
"8571",8571,3050,12,89,36,3,0,9,25
"8572",8572,5144,49,77,41,3,0,9,29
"8573",8573,3787,34,20,34,3,0,2,29
"8574",8574,3996.5,21,91,33,3,1,11,19
"8575",8575,4161,28,76,45,4,1,8,31
"8576",8576,3756.5,20,50,40,4,1,6,32
"8577",8577,3700,16,65,37,2,0,6,26
"8578",8578,2985.5,11,75,48,3,0,7,38
"8579",8579,3086,8,55,31,3,1,6,18
"8580",8580,4033.5,13,89,47,1,0,15,26
"8581",8581,2431.5,7,20,32,4,1,2,24
"8582",8582,2987.5,10,42,31,2,1,5,20
"8583",8583,4395,37,67,40,1,1,11,24
"8584",8584,2700,14,60,35,2,0,9,24
"8585",8585,4748.5,42,66,31,3,1,7,19
"8586",8586,4576,49,34,41,2,1,4,33
"8587",8587,3427,3,94,33,2,1,15,13
"8588",8588,4023.5,31,42,39,4,0,7,31
"8589",8589,4577.5,46,50,31,3,1,5,23
"8590",8590,3802,34,26,47,3,0,4,41
"8591",8591,3126.5,13,87,36,2,1,11,24
"8592",8592,3420.5,21,59,45,1,0,7,34
"8593",8593,2847,10,60,34,3,0,9,23
"8594",8594,3530,22,37,48,3,1,6,38
"8595",8595,3922.5,16,78,47,1,0,12,28
"8596",8596,4813,33,86,42,1,0,15,25
"8597",8597,4307.5,23,72,49,4,1,10,36
"8598",8598,3665.5,36,47,48,2,1,5,42
"8599",8599,3211,19,66,42,2,1,10,31
"8600",8600,1729,2,20,36,1,1,3,32
"8601",8601,4273,39,79,33,2,1,13,15
"8602",8602,2279,4,26,39,4,0,3,32
"8603",8603,3421,21,32,40,3,1,3,34
"8604",8604,2439.5,8,29,32,1,0,4,24
"8605",8605,4253,20,93,38,2,0,13,18
"8606",8606,2924.5,18,39,36,3,1,5,27
"8607",8607,4156.5,33,60,45,1,1,6,33
"8608",8608,4353.5,39,60,42,4,1,7,34
"8609",8609,4124,37,41,31,3,0,4,25
"8610",8610,3083.5,7,44,49,1,0,7,36
"8611",8611,4742,30,81,42,4,0,12,26
"8612",8612,3903.5,23,46,45,2,1,7,34
"8613",8613,5274,45,85,44,2,0,10,28
"8614",8614,4822.5,33,77,47,4,1,9,32
"8615",8615,3308.5,25,38,30,4,1,4,24
"8616",8616,4830,49,39,41,3,1,4,30
"8617",8617,3142.5,5,76,36,2,0,10,23
"8618",8618,2742,2,71,35,4,0,10,24
"8619",8619,3892,21,61,48,4,1,10,35
"8620",8620,2632,13,49,32,1,1,7,24
"8621",8621,3576,3,79,47,4,0,13,28
"8622",8622,2483.5,16,21,48,1,0,3,40
"8623",8623,3072,14,72,36,3,0,7,27
"8624",8624,3443.5,39,30,43,4,1,4,38
"8625",8625,4595.5,49,36,42,2,0,3,33
"8626",8626,4834.5,30,97,38,3,1,13,21
"8627",8627,4047.5,33,73,33,1,0,9,20
"8628",8628,5029,44,63,48,1,1,9,36
"8629",8629,5524,50,61,45,3,0,8,31
"8630",8630,3882.5,20,63,41,3,1,9,29
"8631",8631,2317,5,48,37,3,1,5,28
"8632",8632,2681.5,21,41,42,1,1,4,33
"8633",8633,2449,3,50,46,2,0,7,36
"8634",8634,3612.5,16,86,44,4,1,12,30
"8635",8635,4659,27,94,47,1,0,14,27
"8636",8636,4063,31,77,45,4,1,11,29
"8637",8637,4884.5,49,64,40,1,0,9,26
"8638",8638,4661,35,90,36,1,1,10,20
"8639",8639,4232,37,82,37,1,1,8,28
"8640",8640,4263.5,38,62,41,4,0,7,29
"8641",8641,2720,13,44,47,4,0,6,40
"8642",8642,2831.5,6,76,33,4,0,7,23
"8643",8643,4402.5,22,95,31,3,0,12,16
"8644",8644,3774.5,21,64,37,1,0,7,24
"8645",8645,4169.5,41,30,41,3,1,3,33
"8646",8646,3846,31,28,48,2,1,4,39
"8647",8647,4663.5,23,96,49,1,0,10,34
"8648",8648,4357,35,79,35,2,0,10,20
"8649",8649,3253.5,24,40,43,3,1,7,31
"8650",8650,3698.5,30,47,34,2,1,5,26
"8651",8651,4366,39,45,49,2,1,7,41
"8652",8652,4488,50,50,38,3,1,7,30
"8653",8653,2533,7,42,31,2,1,6,21
"8654",8654,3766.5,20,69,40,2,1,11,28
"8655",8655,2749.5,23,29,39,2,0,5,31
"8656",8656,3446.5,11,96,35,4,0,16,13
"8657",8657,4973.5,37,94,42,3,1,13,25
"8658",8658,2723.5,17,34,45,2,1,4,34
"8659",8659,3701.5,14,95,34,3,1,10,19
"8660",8660,3598.5,35,35,35,4,0,5,29
"8661",8661,2897,6,96,49,3,0,9,37
"8662",8662,3510.5,19,67,46,4,0,8,31
"8663",8663,2913.5,3,98,33,3,0,10,16
"8664",8664,3378,26,35,35,4,1,5,29
"8665",8665,4176,35,71,33,3,0,9,21
"8666",8666,4783.5,42,54,35,1,0,6,28
"8667",8667,4510.5,31,93,30,4,0,14,15
"8668",8668,3463,26,42,30,3,0,7,17
"8669",8669,4642,30,99,31,4,0,10,20
"8670",8670,4140.5,16,77,48,3,0,9,32
"8671",8671,4729.5,34,92,36,4,1,13,22
"8672",8672,2203.5,4,36,46,4,1,4,36
"8673",8673,5052,45,64,39,2,1,10,23
"8674",8674,4787,50,73,34,1,0,10,19
"8675",8675,2592,17,41,34,3,1,7,20
"8676",8676,2244,4,36,36,1,1,4,26
"8677",8677,3464,3,71,48,2,1,12,33
"8678",8678,3615.5,23,75,36,3,1,12,17
"8679",8679,3353,24,46,48,2,1,7,37
"8680",8680,2949.5,3,59,34,2,1,7,26
"8681",8681,2937,5,88,34,1,0,12,15
"8682",8682,4925,41,61,38,3,1,9,24
"8683",8683,3572.5,22,81,33,4,1,10,22
"8684",8684,4046.5,23,78,46,4,1,7,36
"8685",8685,4179,31,57,35,2,0,6,26
"8686",8686,2754.5,14,33,42,3,0,4,32
"8687",8687,1927,4,22,33,1,0,2,29
"8688",8688,3132,24,40,40,2,0,4,30
"8689",8689,5162,42,69,48,4,0,7,40
"8690",8690,4560.5,44,71,41,3,1,10,29
"8691",8691,4411.5,46,38,44,2,0,6,33
"8692",8692,4448.5,22,89,34,2,1,14,18
"8693",8693,2245.5,2,20,32,3,1,2,23
"8694",8694,2960.5,7,49,33,2,1,8,24
"8695",8695,4305.5,43,70,45,2,1,7,36
"8696",8696,3056.5,19,62,42,1,0,9,30
"8697",8697,2458,14,22,32,4,1,2,23
"8698",8698,2612,17,33,48,3,0,5,37
"8699",8699,4517,32,62,38,4,0,7,26
"8700",8700,5235,40,82,36,3,1,10,20
"8701",8701,4254,29,57,43,4,0,7,30
"8702",8702,2791.5,20,24,37,4,0,3,33
"8703",8703,2572.5,8,66,41,4,1,9,26
"8704",8704,1856,3,35,48,2,1,5,37
"8705",8705,3139,28,36,43,1,0,4,37
"8706",8706,3594.5,26,74,38,1,0,11,22
"8707",8707,3730,17,85,32,1,0,10,21
"8708",8708,4778,38,86,49,4,0,12,36
"8709",8709,5379,42,75,47,4,1,11,33
"8710",8710,2645.5,8,51,34,2,1,8,24
"8711",8711,2403,13,43,33,2,0,7,20
"8712",8712,3686,26,50,48,2,1,7,37
"8713",8713,3673.5,37,39,48,4,1,6,40
"8714",8714,4476.5,36,45,45,4,0,7,35
"8715",8715,3488,38,23,32,4,0,3,26
"8716",8716,3603,5,82,41,4,0,11,24
"8717",8717,3367.5,16,78,33,3,1,13,19
"8718",8718,3088.5,15,48,46,4,1,5,38
"8719",8719,2905.5,8,80,31,3,0,14,16
"8720",8720,5181,35,90,45,4,1,10,31
"8721",8721,4144,40,49,46,1,1,5,36
"8722",8722,2381,11,51,36,2,1,8,25
"8723",8723,2724,17,46,32,4,1,7,19
"8724",8724,1861,2,39,32,1,1,4,24
"8725",8725,4408,39,52,31,3,1,5,24
"8726",8726,3278,24,50,34,3,1,7,24
"8727",8727,4027.5,11,94,48,3,0,13,34
"8728",8728,4737,28,86,47,3,1,10,32
"8729",8729,3932,40,56,34,2,0,8,24
"8730",8730,4782.5,48,50,37,1,1,8,25
"8731",8731,3761.5,24,49,39,4,1,5,28
"8732",8732,3112.5,9,89,41,3,0,13,26
"8733",8733,3285.5,22,25,39,3,0,3,32
"8734",8734,3975.5,31,53,36,4,0,6,25
"8735",8735,3392.5,5,73,37,2,0,10,25
"8736",8736,2218.5,6,60,31,4,1,10,18
"8737",8737,4498,50,30,40,1,0,3,33
"8738",8738,3891,11,98,48,3,0,16,31
"8739",8739,2618.5,4,55,41,2,0,7,27
"8740",8740,3840,30,28,49,2,1,4,43
"8741",8741,3092.5,10,97,39,1,0,11,26
"8742",8742,2676.5,4,53,30,3,0,7,22
"8743",8743,3516,15,85,49,2,0,12,32
"8744",8744,4341.5,39,43,44,4,0,4,35
"8745",8745,3864,39,64,33,2,0,6,20
"8746",8746,3208,17,45,49,1,1,7,36
"8747",8747,4968,37,81,49,1,1,13,30
"8748",8748,3895.5,18,99,46,2,1,11,28
"8749",8749,3982.5,37,41,46,2,1,5,40
"8750",8750,3995,37,64,31,3,1,8,16
"8751",8751,3904,33,34,31,1,0,3,23
"8752",8752,2355.5,13,38,35,2,0,4,25
"8753",8753,3113.5,17,63,40,3,0,7,26
"8754",8754,4808,38,91,44,3,1,10,28
"8755",8755,4083.5,44,41,46,3,1,5,37
"8756",8756,5044.5,48,47,43,4,1,6,32
"8757",8757,1342,3,22,30,4,1,2,25
"8758",8758,2301,18,25,30,1,0,3,21
"8759",8759,4565,40,76,39,2,1,10,25
"8760",8760,3752,37,37,49,4,1,5,43
"8761",8761,4667,28,98,38,2,1,10,25
"8762",8762,4561,45,50,40,4,1,8,31
"8763",8763,4501,44,44,44,4,1,6,37
"8764",8764,3802.5,44,26,33,3,0,3,28
"8765",8765,3997.5,31,69,41,2,1,12,22
"8766",8766,3593.5,20,93,33,1,0,10,18
"8767",8767,3123,22,54,35,2,1,9,25
"8768",8768,2788.5,7,50,30,3,0,5,18
"8769",8769,2465,14,47,39,2,0,7,30
"8770",8770,3292.5,22,48,39,3,1,6,27
"8771",8771,3173,20,67,38,4,1,10,21
"8772",8772,3604.5,6,77,39,1,1,13,25
"8773",8773,3467,41,21,43,2,1,2,35
"8774",8774,4332,41,68,48,2,0,10,34
"8775",8775,3042.5,21,33,35,2,0,4,29
"8776",8776,4060,27,92,40,1,0,12,25
"8777",8777,2464.5,4,23,36,4,0,2,29
"8778",8778,2582.5,3,45,43,3,0,6,32
"8779",8779,4935.5,51,79,42,2,1,8,28
"8780",8780,3453.5,7,97,43,1,1,11,29
"8781",8781,2905.5,23,54,31,2,0,8,21
"8782",8782,4467.5,21,98,33,4,0,13,13
"8783",8783,3228.5,17,47,32,3,1,4,27
"8784",8784,3845,23,72,30,4,1,8,15
"8785",8785,4223.5,41,48,45,1,0,7,32
"8786",8786,4059.5,18,83,49,1,1,14,29
"8787",8787,3128.5,3,59,45,4,0,9,29
"8788",8788,3698.5,22,77,43,3,1,10,31
"8789",8789,3943,26,70,37,3,0,11,21
"8790",8790,2449,8,52,37,2,1,7,27
"8791",8791,3568.5,9,82,43,1,1,14,25
"8792",8792,1858,7,20,40,2,0,3,34
"8793",8793,4146,30,59,39,1,1,6,30
"8794",8794,3190.5,27,53,47,4,0,5,39
"8795",8795,3277,18,60,49,2,1,6,37
"8796",8796,3065,9,88,37,1,0,14,21
"8797",8797,3611.5,41,31,30,3,1,3,21
"8798",8798,5457,49,96,39,3,0,9,23
"8799",8799,3879,35,64,35,2,1,11,23
"8800",8800,3673.5,28,69,40,1,0,11,24
"8801",8801,4899,28,83,48,1,1,14,30
"8802",8802,2570.5,14,36,47,4,1,4,38
"8803",8803,3560,30,55,33,3,0,7,23
"8804",8804,2998,13,30,46,1,1,4,38
"8805",8805,4879.5,36,69,38,3,0,10,22
"8806",8806,4677.5,46,40,49,4,1,6,40
"8807",8807,3775.5,10,83,48,2,1,8,38
"8808",8808,3104,7,52,38,3,1,9,26
"8809",8809,3248.5,5,70,47,3,1,11,31
"8810",8810,4379,43,77,31,1,1,10,16
"8811",8811,4958.5,46,82,33,3,0,10,16
"8812",8812,4387.5,39,91,31,2,1,15,10
"8813",8813,3451,24,40,38,2,1,4,31
"8814",8814,2965,2,54,40,1,0,9,29
"8815",8815,2783.5,16,42,47,2,0,6,37
"8816",8816,4089,23,78,45,1,1,8,36
"8817",8817,4272,48,29,42,1,1,3,32
"8818",8818,4664,45,47,33,3,1,7,20
"8819",8819,4944.5,38,96,49,4,0,9,39
"8820",8820,4583,44,67,32,3,1,7,24
"8821",8821,4022,17,86,30,4,0,10,14
"8822",8822,3182.5,16,30,43,2,0,5,33
"8823",8823,4639.5,44,53,34,1,0,6,22
"8824",8824,2721.5,5,63,41,2,0,9,29
"8825",8825,5200.5,43,58,45,3,1,9,31
"8826",8826,2762.5,11,43,35,4,0,7,21
"8827",8827,3944.5,25,58,41,2,1,7,28
"8828",8828,2878.5,2,74,37,2,0,10,25
"8829",8829,5439,48,96,31,4,0,15,10
"8830",8830,3824.5,37,53,37,1,0,5,30
"8831",8831,5015,41,73,44,4,1,10,29
"8832",8832,5150,47,98,38,1,0,12,25
"8833",8833,5151.5,40,95,47,1,0,10,30
"8834",8834,4165,22,70,45,3,0,7,31
"8835",8835,3665.5,21,50,48,4,1,5,40
"8836",8836,4793.5,33,97,38,1,0,14,22
"8837",8837,3361.5,34,27,34,1,0,3,24
"8838",8838,2774,15,34,30,2,0,4,24
"8839",8839,4574.5,44,33,37,2,0,5,25
"8840",8840,4066.5,32,51,43,1,1,8,29
"8841",8841,2280,1,40,41,1,0,5,35
"8842",8842,3190.5,11,38,46,1,1,6,35
"8843",8843,4331,37,61,30,3,0,9,17
"8844",8844,3962,39,28,38,2,0,3,32
"8845",8845,3206.5,19,23,33,4,0,3,29
"8846",8846,2364,16,38,36,3,0,5,27
"8847",8847,3225.5,25,24,46,1,1,3,39
"8848",8848,3550,17,99,45,1,0,12,27
"8849",8849,4459,47,32,44,1,1,5,34
"8850",8850,4647,45,89,34,2,1,9,23
"8851",8851,3301.5,21,68,40,3,0,8,28
"8852",8852,4145.5,35,76,34,1,0,13,18
"8853",8853,4642.5,34,64,36,2,1,8,26
"8854",8854,4530,24,94,47,4,0,15,30
"8855",8855,2409,18,21,37,3,1,2,28
"8856",8856,4631,32,72,38,4,0,11,26
"8857",8857,4683.5,39,87,36,3,0,11,18
"8858",8858,2526,3,72,41,4,1,7,27
"8859",8859,4710,39,82,36,4,0,9,22
"8860",8860,4497.5,46,44,45,2,1,5,38
"8861",8861,3616,24,60,33,4,1,7,23
"8862",8862,2491,13,45,42,3,1,5,30
"8863",8863,2807,13,30,47,2,0,3,40
"8864",8864,3349.5,34,28,43,4,1,4,34
"8865",8865,4257,17,95,44,3,0,12,31
"8866",8866,3021.5,27,27,48,3,1,2,43
"8867",8867,3984,16,94,31,3,1,11,14
"8868",8868,4835,38,97,34,4,0,14,14
"8869",8869,2725.5,7,75,42,4,0,8,33
"8870",8870,4209.5,48,46,35,3,1,7,23
"8871",8871,3313.5,23,24,31,1,1,3,25
"8872",8872,2632.5,10,52,40,1,0,7,28
"8873",8873,4167.5,38,49,37,1,1,7,25
"8874",8874,3901,20,68,42,4,1,8,33
"8875",8875,3977.5,22,74,37,1,1,10,25
"8876",8876,3403,29,55,30,2,0,7,20
"8877",8877,3797.5,27,65,33,4,0,8,19
"8878",8878,4739,37,69,45,2,0,7,34
"8879",8879,3267,26,55,30,4,0,9,16
"8880",8880,2857,23,21,37,3,1,2,34
"8881",8881,2949.5,12,46,34,3,0,6,26
"8882",8882,4266,43,60,35,3,1,7,24
"8883",8883,3468,11,65,47,4,1,10,33
"8884",8884,2896.5,21,41,48,1,0,6,38
"8885",8885,2900.5,14,57,35,2,1,7,26
"8886",8886,4041.5,38,20,43,1,1,3,39
"8887",8887,3227,15,84,38,1,1,11,20
"8888",8888,3974,9,99,37,4,0,17,14
"8889",8889,4187.5,27,96,44,1,0,15,28
"8890",8890,4366.5,23,78,40,2,1,9,24
"8891",8891,5546,47,82,40,1,0,13,21
"8892",8892,3433,10,85,48,1,0,11,35
"8893",8893,3122,13,96,40,1,1,10,28
"8894",8894,4567.5,44,70,48,2,0,7,39
"8895",8895,5335.5,50,87,36,1,0,12,18
"8896",8896,3816.5,46,27,33,2,1,4,26
"8897",8897,3711,4,99,46,1,1,12,28
"8898",8898,3527,43,25,45,1,1,2,38
"8899",8899,4840,39,61,48,1,1,10,32
"8900",8900,4255,39,48,40,4,1,6,29
"8901",8901,4949,50,57,45,3,0,8,35
"8902",8902,3266.5,12,70,30,2,0,9,19
"8903",8903,4512,46,58,46,2,1,8,35
"8904",8904,3808,22,52,49,1,1,6,40
"8905",8905,2922.5,28,21,47,4,0,2,39
"8906",8906,4868,51,65,30,1,1,10,18
"8907",8907,3582,30,21,48,3,1,2,40
"8908",8908,2402.5,2,75,36,3,0,11,22
"8909",8909,3138,33,34,31,4,0,5,24
"8910",8910,2843,5,84,31,4,0,8,16
"8911",8911,2731.5,15,38,37,4,0,4,29
"8912",8912,4621,51,54,32,4,1,9,21
"8913",8913,4492,37,89,43,1,1,15,26
"8914",8914,2527,17,25,45,4,0,4,34
"8915",8915,5325.5,47,98,46,3,0,15,28
"8916",8916,2614.5,10,60,39,2,1,10,24
"8917",8917,3959,30,90,31,4,1,13,17
"8918",8918,4007,38,46,45,4,0,5,38
"8919",8919,3781.5,41,40,39,1,0,5,30
"8920",8920,2236,10,33,31,1,0,3,27
"8921",8921,4104,33,37,45,1,1,5,38
"8922",8922,4318.5,46,41,39,2,0,6,29
"8923",8923,3484,21,75,37,1,0,8,23
"8924",8924,3794.5,34,30,37,2,1,3,32
"8925",8925,2683.5,6,80,39,3,1,9,27
"8926",8926,4214.5,25,85,40,2,1,11,26
"8927",8927,4733,44,43,46,4,0,7,38
"8928",8928,1706,4,31,32,4,1,4,23
"8929",8929,4155.5,36,47,38,4,0,6,31
"8930",8930,5186.5,49,64,41,3,0,6,34
"8931",8931,5286.5,46,86,49,2,0,11,35
"8932",8932,4328.5,34,48,45,4,0,6,37
"8933",8933,2194,9,21,44,1,1,2,38
"8934",8934,2522,15,33,41,1,0,4,33
"8935",8935,3780.5,20,65,42,4,1,8,30
"8936",8936,3662,20,68,43,4,0,10,30
"8937",8937,5450.5,44,88,48,1,0,10,34
"8938",8938,3154.5,7,82,34,3,0,8,22
"8939",8939,4440.5,48,34,38,2,0,3,31
"8940",8940,3885,10,85,49,3,1,14,34
"8941",8941,3498,26,67,33,2,0,6,26
"8942",8942,4432,45,80,33,3,0,9,23
"8943",8943,5098,47,67,30,3,1,6,18
"8944",8944,2872.5,7,74,42,2,1,12,24
"8945",8945,3105.5,31,30,49,1,0,4,40
"8946",8946,2384.5,11,23,46,2,1,2,40
"8947",8947,3292,21,23,42,2,1,3,33
"8948",8948,2789,3,76,36,2,1,9,23
"8949",8949,3423.5,16,78,42,3,0,11,30
"8950",8950,4419,50,34,49,3,0,4,39
"8951",8951,4787,40,48,39,2,0,8,28
"8952",8952,4104.5,30,72,41,3,1,10,29
"8953",8953,4070,48,40,36,4,1,6,29
"8954",8954,3237,27,38,46,2,1,6,37
"8955",8955,2962,19,24,45,3,0,3,37
"8956",8956,4450,49,21,31,2,0,2,28
"8957",8957,3720.5,44,37,30,1,0,5,18
"8958",8958,3618.5,23,80,31,4,1,11,18
"8959",8959,4246,33,68,38,1,1,11,26
"8960",8960,4175,41,21,44,1,0,3,39
"8961",8961,2841.5,18,44,35,4,0,5,23
"8962",8962,4473.5,39,65,48,1,1,9,35
"8963",8963,2946,20,21,44,1,0,2,39
"8964",8964,2356,5,33,49,2,0,4,42
"8965",8965,3471,26,28,39,1,0,3,33
"8966",8966,4102.5,35,78,47,1,1,8,35
"8967",8967,3179,7,55,37,1,0,9,25
"8968",8968,3044.5,20,27,46,1,0,4,40
"8969",8969,5444,47,84,41,3,0,10,25
"8970",8970,2663,24,20,30,3,1,2,26
"8971",8971,3906.5,20,68,40,4,0,10,29
"8972",8972,5367,40,90,38,1,1,11,24
"8973",8973,5954.5,52,88,37,1,1,13,19
"8974",8974,3670.5,32,58,44,4,0,6,35
"8975",8975,4140,19,83,41,3,0,8,31
"8976",8976,2678,17,39,38,2,0,6,30
"8977",8977,3770.5,43,28,31,1,1,3,21
"8978",8978,3732.5,24,45,46,3,0,7,38
"8979",8979,3876,27,69,41,3,1,7,30
"8980",8980,5172,38,86,37,3,1,12,24
"8981",8981,5387,47,75,30,3,0,12,11
"8982",8982,3167.5,21,59,30,3,1,9,15
"8983",8983,4417,31,68,40,3,1,10,26
"8984",8984,3914.5,41,40,37,4,0,5,25
"8985",8985,4925,43,93,32,1,0,14,15
"8986",8986,3330.5,11,80,40,3,0,13,26
"8987",8987,4147.5,39,37,40,2,0,5,29
"8988",8988,4052,36,25,49,2,1,4,43
"8989",8989,4847.5,36,78,33,4,1,12,14
"8990",8990,3262,11,55,49,3,1,9,38
"8991",8991,3581,19,50,40,2,1,5,31
"8992",8992,3630,25,73,30,2,0,8,18
"8993",8993,4415.5,28,87,43,3,1,12,29
"8994",8994,3640,16,99,32,2,1,11,17
"8995",8995,3300.5,12,57,36,1,0,9,22
"8996",8996,2586,12,42,40,2,1,4,31
"8997",8997,5807,49,91,48,4,0,11,34
"8998",8998,4254,46,56,38,1,1,9,24
"8999",8999,4063,41,27,39,3,0,3,31
"9000",9000,2186.5,8,39,38,2,0,4,31
"9001",9001,3552.5,24,40,45,3,1,4,39
"9002",9002,2703.5,25,24,49,3,0,4,42
"9003",9003,2472.5,2,24,49,2,0,3,39
"9004",9004,4230,37,42,43,3,0,6,33
"9005",9005,2964.5,25,20,34,2,1,2,28
"9006",9006,3728.5,25,57,49,3,1,8,37
"9007",9007,3330,18,80,38,4,1,8,25
"9008",9008,3493,31,50,38,1,1,6,28
"9009",9009,5501.5,47,77,43,4,0,8,33
"9010",9010,4084.5,22,90,44,2,0,10,29
"9011",9011,4243,21,78,32,4,0,13,12
